CustomerKey,GeographyKey,CustomerAlternateKey,Salutation,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
23531,21,AW00023531,,Alexis,M,Powell,FALSE,10/19/1960 0:00,S,,F,alexis31@adventure-works.com,60000,1,0,,,0,1,8208 Alhambra Ave.,,1 (11) 500 555-0147,2/4/2003 0:00
23532,18,AW00023532,,Brett,,Martinez,FALSE,3/15/1960 0:00,M,,M,brett17@adventure-works.com,60000,1,0,,,1,1,252 Hemlock Drive,,1 (11) 500 555-0111,2/5/2003 0:00
23533,13,AW00023533,,Rafael,,Nath,FALSE,11/15/1959 0:00,S,,M,rafael42@adventure-works.com,90000,1,0,,,1,1,4596 Flora Ave,,1 (11) 500 555-0198,2/13/2003 0:00
23534,20,AW00023534,,Ashlee,,Luo,FALSE,3/28/1965 0:00,S,,F,ashlee13@adventure-works.com,70000,0,0,,,0,1,4855 Lavetta Way,,1 (11) 500 555-0164,2/25/2003 0:00
23535,31,AW00023535,,Dawn,,Goel,FALSE,8/20/1965 0:00,S,,F,dawn43@adventure-works.com,80000,5,5,,,1,4,6642 Sandview Dr,,1 (11) 500 555-0118,2/14/2004 0:00
23536,39,AW00023536,,Savannah,,Adams,FALSE,6/2/1965 0:00,S,,F,savannah38@adventure-works.com,80000,5,5,,,1,4,8825 Walters Way,,1 (11) 500 555-0130,12/13/2003 0:00
23537,18,AW00023537,,Victor,T,Hernandez,FALSE,11/7/1959 0:00,M,,M,victor5@adventure-works.com,90000,2,0,,,1,1,5351 Maryland Drive,,1 (11) 500 555-0197,5/15/2004 0:00
23538,31,AW00023538,,Carlos,J,Evans,FALSE,7/17/1963 0:00,S,,M,carlos26@adventure-works.com,70000,0,0,,,0,2,1992 La Vista Ave.,,1 (11) 500 555-0174,2/23/2003 0:00
23539,37,AW00023539,,Darren,,Munoz,FALSE,1/4/1963 0:00,S,,M,darren29@adventure-works.com,70000,0,0,,,1,2,5871 Detroit Ave.,,1 (11) 500 555-0188,2/18/2003 0:00
23540,23,AW00023540,,Bruce,,Lopez,FALSE,2/5/1962 0:00,S,,M,bruce16@adventure-works.com,60000,1,0,,,0,1,324 Mepham Dr.,,1 (11) 500 555-0119,2/19/2003 0:00
23541,28,AW00023541,,Dana,M,Suarez,FALSE,12/4/1961 0:00,S,,F,dana12@adventure-works.com,60000,1,0,,,0,1,3356 Northstar Drive,,1 (11) 500 555-0193,2/4/2003 0:00
23542,34,AW00023542,,Justin,,Martin,FALSE,3/10/1961 0:00,S,,M,justin42@adventure-works.com,60000,1,0,,,0,1,4428 Maureen Circle,,1 (11) 500 555-0111,2/19/2003 0:00
23543,27,AW00023543,,Michele,,Sanchez,FALSE,2/23/1961 0:00,M,,F,michele33@adventure-works.com,70000,5,4,,,1,3,5952 Haven Drive,,1 (11) 500 555-0176,2/21/2004 0:00
23544,32,AW00023544,,Misty,A,Raje,FALSE,2/16/1958 0:00,S,,F,misty15@adventure-works.com,90000,2,0,,,1,1,4130 Skycrest Drive,,1 (11) 500 555-0171,2/27/2003 0:00
23545,18,AW00023545,,Lacey,L,Liu,FALSE,11/18/1957 0:00,S,,F,lacey16@adventure-works.com,70000,1,0,,,0,1,1757 Hames Court,,1 (11) 500 555-0175,2/2/2003 0:00
23546,33,AW00023546,,Kathryn,,Jai,FALSE,6/10/1960 0:00,M,,F,kathryn10@adventure-works.com,60000,3,2,,,1,2,1487 Franklin Canyon Road,,1 (11) 500 555-0120,2/20/2003 0:00
23547,39,AW00023547,,Francis,R,Serrano,FALSE,5/19/1953 0:00,S,,M,francis14@adventure-works.com,40000,2,0,,,1,1,7596 Valley View Road,,1 (11) 500 555-0180,2/18/2003 0:00
23548,68,AW00023548,,Haley,A,Morris,FALSE,8/25/1976 0:00,S,,F,haley2@adventure-works.com,30000,0,0,,,0,2,6630 Ham Court,,172-555-0197,6/23/2004 0:00
23549,300,AW00023549,,George,T,Sai,FALSE,7/26/1976 0:00,S,,M,george11@adventure-works.com,30000,0,0,,,1,2,4668 East Avenue,,169-555-0194,11/30/2003 0:00
23550,352,AW00023550,,Jennifer,J,Cook,FALSE,8/13/1975 0:00,M,,F,jennifer57@adventure-works.com,40000,0,0,,,1,2,8722 East View Place,,173-555-0138,5/2/2004 0:00
23551,52,AW00023551,,Mason,,Scott,FALSE,5/25/1976 0:00,S,,M,mason36@adventure-works.com,40000,0,0,,,0,2,8955 Tice Valley Blvd.,,931-555-0157,3/22/2004 0:00
23552,59,AW00023552,,Caleb,,Russell,FALSE,3/21/1976 0:00,S,,M,caleb16@adventure-works.com,40000,0,0,,,1,2,1301 Northstar Drive,,230-555-0124,5/28/2004 0:00
23553,63,AW00023553,,Jasmine,A,Anderson,FALSE,3/25/1976 0:00,M,,F,jasmine8@adventure-works.com,40000,0,0,,,0,2,5153 Hackamore Lane,,693-555-0191,2/27/2004 0:00
23554,66,AW00023554,,Joan,,Cook,FALSE,2/15/1976 0:00,M,,F,joan2@adventure-works.com,40000,0,0,,,0,2,9407 H Street,,767-555-0139,1/5/2004 0:00
23555,536,AW00023555,,Andres,G,Chavez,FALSE,8/21/1976 0:00,S,,M,andres12@adventure-works.com,40000,0,0,,,1,2,6898 Holiday Hills,,234-555-0118,9/26/2003 0:00
23556,611,AW00023556,,Kristi,,Munoz,FALSE,2/21/1976 0:00,S,,F,kristi3@adventure-works.com,40000,0,0,,,1,2,615 Maria Vega Court,,902-555-0129,8/1/2003 0:00
23557,51,AW00023557,,Victoria,,Washington,FALSE,10/6/1980 0:00,M,,F,victoria60@adventure-works.com,30000,0,0,,,1,2,5636 Barcelona,,163-555-0197,11/15/2003 0:00
23558,337,AW00023558,,Dakota,,Barnes,FALSE,8/26/1979 0:00,M,,M,dakota2@adventure-works.com,30000,0,0,,,1,2,4148 Hitchcock,,312-555-0125,4/14/2004 0:00
23559,53,AW00023559,,Jocelyn,D,Patterson,FALSE,8/8/1979 0:00,S,,F,jocelyn11@adventure-works.com,30000,0,0,,,0,2,7261 Mt. Dell Drive,,233-555-0183,8/4/2003 0:00
23560,314,AW00023560,,Jacqueline,,Flores,FALSE,7/15/1978 0:00,S,,F,jacqueline13@adventure-works.com,40000,0,0,,,0,2,9294 Virgina Hills Drive,,646-555-0181,4/24/2004 0:00
23561,642,AW00023561,,Jose,E,Williams,FALSE,5/21/1978 0:00,S,,M,jose58@adventure-works.com,40000,0,0,,,1,2,8107 Virginia Hills Dr.,,151-555-0149,1/4/2004 0:00
23562,2,AW00023562,,Warren,,Luo,FALSE,8/12/1938 0:00,S,,M,warren14@adventure-works.com,30000,2,0,,,0,2,6310 Jamie Way,,1 (11) 500 555-0114,11/30/2003 0:00
23563,18,AW00023563,,Kurt,C,Chavez,FALSE,8/11/1938 0:00,M,,M,kurt15@adventure-works.com,40000,2,0,,,1,2,6834 Violetta,,1 (11) 500 555-0116,3/1/2004 0:00
23564,345,AW00023564,,Jessica,,Howard,FALSE,3/18/1977 0:00,S,,F,jessica14@adventure-works.com,30000,0,0,,,0,2,9089 San Jose Ave,,155-555-0141,3/18/2004 0:00
23565,345,AW00023565,,Julia,L,Torres,FALSE,11/2/1976 0:00,S,,F,julia58@adventure-works.com,40000,0,0,,,0,2,4393 Ridge Road,,182-555-0111,6/29/2004 0:00
23566,52,AW00023566,,Benjamin,,Shan,FALSE,3/27/1979 0:00,S,,M,benjamin33@adventure-works.com,30000,0,0,,,0,2,3107 High St,,479-555-0110,4/6/2002 0:00
23567,53,AW00023567,,Xavier,,Green,FALSE,1/23/1979 0:00,S,,M,xavier28@adventure-works.com,30000,0,0,,,1,2,1080 Crestwood Circle,,941-555-0132,12/15/2003 0:00
23568,542,AW00023568,,Paige,,Diaz,FALSE,7/22/1979 0:00,S,,F,paige21@adventure-works.com,40000,0,0,,,0,2,5536 Court Lane,,618-555-0189,4/27/2004 0:00
23569,33,AW00023569,,Vanessa,A,Price,FALSE,5/7/1939 0:00,S,,F,vanessa1@adventure-works.com,30000,2,0,,,0,2,9425 Rolando Avenue,,1 (11) 500 555-0125,1/20/2004 0:00
23570,7,AW00023570,,Deanna,K,Romero,FALSE,8/3/1939 0:00,M,,F,deanna35@adventure-works.com,40000,2,0,,,0,2,7047 Terra Granda,,1 (11) 500 555-0165,10/31/2003 0:00
23571,9,AW00023571,,Alisha,P,Guo,FALSE,1/23/1940 0:00,M,,F,alisha18@adventure-works.com,40000,2,0,,,1,2,8447 Kentucky Dr.,,1 (11) 500 555-0174,2/17/2003 0:00
23572,21,AW00023572,,Donna,S,Pal,FALSE,8/26/1942 0:00,M,,F,donna11@adventure-works.com,40000,2,0,,,1,2,9295 Arcadia Pl,,1 (11) 500 555-0163,2/22/2003 0:00
23573,25,AW00023573,,Jorge,,Gao,FALSE,5/20/1942 0:00,M,,M,jorge17@adventure-works.com,40000,2,0,,,1,2,3726 Northridge Drive,,1 (11) 500 555-0171,2/25/2003 0:00
23574,4,AW00023574,,Ebony,S,Hernandez,FALSE,9/12/1943 0:00,M,,F,ebony26@adventure-works.com,40000,2,0,,,1,2,7614 Inez Ave,,1 (11) 500 555-0120,2/20/2003 0:00
23575,9,AW00023575,,Bobby,,Ray,FALSE,11/24/1943 0:00,M,,M,bobby7@adventure-works.com,40000,2,0,,,0,2,7535 Hoover Court,,1 (11) 500 555-0110,2/4/2003 0:00
23576,2,AW00023576,,Ann,A,Sara,FALSE,7/7/1944 0:00,M,,F,ann15@adventure-works.com,10000,5,0,,,1,2,4430 Ana Cortez,,1 (11) 500 555-0157,11/22/2003 0:00
23577,542,AW00023577,,Julia,,Bennett,FALSE,4/21/1976 0:00,M,,F,julia67@adventure-works.com,40000,0,0,,,1,2,548 Stony Hill Circle,,399-555-0167,8/31/2003 0:00
23578,336,AW00023578,,Eric,,Lal,FALSE,7/12/1976 0:00,M,,M,eric37@adventure-works.com,40000,0,0,,,1,1,4041 Jam Way,,657-555-0175,9/17/2003 0:00
23579,626,AW00023579,,Jared,C,Richardson,FALSE,10/19/1975 0:00,S,,M,jared11@adventure-works.com,40000,0,0,,,1,2,5039 East 23rd St.,,112-555-0171,5/5/2004 0:00
23580,311,AW00023580,,Ryan,,Jones,FALSE,6/8/1974 0:00,S,,M,ryan42@adventure-works.com,50000,0,0,,,0,1,4861 66th Avenue,,960-555-0136,8/29/2003 0:00
23581,374,AW00023581,,Jan,,Hill,FALSE,11/4/1974 0:00,S,,F,jan13@adventure-works.com,50000,0,0,,,0,1,555 Park Glen Court,,456-555-0149,2/18/2004 0:00
23582,355,AW00023582,,Stephanie,A,Simmons,FALSE,3/23/1973 0:00,M,,F,stephanie42@adventure-works.com,60000,0,0,,,1,1,4583 Turning View,,284-555-0125,4/2/2004 0:00
23583,54,AW00023583,,Brianna,M,Martin,FALSE,12/8/1973 0:00,M,,F,brianna13@adventure-works.com,60000,0,0,,,1,1,9594 Zion Avenue,,810-555-0119,4/29/2002 0:00
23584,642,AW00023584,,Jason,P,Evans,FALSE,6/26/1972 0:00,M,,M,jason30@adventure-works.com,70000,0,0,,,0,2,4341 Ceemar Court,,446-555-0128,5/8/2004 0:00
23585,612,AW00023585,,Kaitlyn,,Moore,FALSE,6/27/1972 0:00,S,,F,kaitlyn30@adventure-works.com,70000,0,0,,,0,2,2974 Yolanda Circle,,873-555-0161,5/6/2004 0:00
23586,352,AW00023586,,Madison,F,Coleman,FALSE,6/21/1972 0:00,M,,F,madison41@adventure-works.com,80000,0,0,,,1,1,5751 Pine Creek Way,,132-555-0112,5/12/2004 0:00
23587,374,AW00023587,,Hailey,R,Gonzalez,FALSE,4/5/1972 0:00,S,,F,hailey57@adventure-works.com,80000,0,0,,,0,1,5366 Pierce Court,,251-555-0119,5/30/2004 0:00
23588,632,AW00023588,,Ryan,C,Hughes,FALSE,3/18/1968 0:00,M,,M,ryan14@adventure-works.com,90000,4,4,,,1,0,6214 Terra Drive,,990-555-0120,11/2/2003 0:00
23589,329,AW00023589,,Amanda,,Baker,FALSE,4/6/1967 0:00,M,,F,amanda59@adventure-works.com,100000,1,0,,,1,2,1077 Willow Court,,991-555-0143,5/21/2004 0:00
23590,331,AW00023590,,Austin,T,Brown,FALSE,1/10/1967 0:00,S,,M,austin43@adventure-works.com,120000,0,0,,,0,3,684 Marsh Creek Rd.,,849-555-0178,7/8/2004 0:00
23591,53,AW00023591,,Justin,P,Henderson,FALSE,1/25/1963 0:00,M,,M,justin1@adventure-works.com,80000,4,3,,,1,0,8153 S Royal Links Circle,,391-555-0113,9/30/2003 0:00
23592,59,AW00023592,,Joseph,R,Jackson,FALSE,9/22/1963 0:00,S,,M,joseph18@adventure-works.com,80000,4,3,,,1,0,4251 San Onofre Court,,326-555-0196,4/6/2002 0:00
23593,4,AW00023593,,Krystal,,Zhou,FALSE,8/3/1971 0:00,S,,F,krystal8@adventure-works.com,120000,0,5,,,0,4,5008 Falls Ct,,1 (11) 500 555-0110,2/6/2003 0:00
23594,302,AW00023594,,Paula,W,Diaz,FALSE,12/7/1953 0:00,S,,F,paula5@adventure-works.com,70000,4,3,,,1,1,1821 Corrinne Court,,705-555-0112,12/29/2003 0:00
23595,187,AW00023595,,Carrie,,Rubio,FALSE,4/22/1957 0:00,S,,F,carrie18@adventure-works.com,110000,2,4,,,1,3,"16, place de la Concorde",,1 (11) 500 555-0177,5/1/2004 0:00
23596,196,AW00023596,,Katherine,,Bradley,FALSE,7/8/1957 0:00,S,,F,katherine28@adventure-works.com,110000,2,4,,,1,3,"3366, rue Ste-Honoré",,1 (11) 500 555-0185,3/4/2004 0:00
23597,235,AW00023597,,Meredith,A,Perez,FALSE,8/17/1957 0:00,S,,F,meredith21@adventure-works.com,150000,1,3,,,0,3,4660 Cape Cod Way,,1 (11) 500 555-0174,7/31/2003 0:00
23598,237,AW00023598,,Linda,,Ramos,FALSE,11/21/1957 0:00,S,,F,linda32@adventure-works.com,150000,2,3,,,0,4,6729 Mt. Washington,,1 (11) 500 555-0123,3/13/2004 0:00
23599,243,AW00023599,,Mackenzie,,Roberts,FALSE,4/15/1957 0:00,S,,F,mackenzie27@adventure-works.com,150000,2,3,,,0,4,9838 Stallion Way,,1 (11) 500 555-0175,6/18/2004 0:00
23600,205,AW00023600,,Peter,,Sharma,FALSE,3/11/1956 0:00,M,,M,peter15@adventure-works.com,100000,2,3,,,1,4,"114, quai Paul Doumer",,1 (11) 500 555-0128,9/14/2003 0:00
23601,126,AW00023601,,Kari,A,Alan,FALSE,4/4/1956 0:00,S,,F,kari28@adventure-works.com,120000,3,4,,,0,4,Zimmerstr 371,Einkaufsabteilung,1 (11) 500 555-0191,12/26/2003 0:00
23602,117,AW00023602,,Andrea,,Lopez,FALSE,5/17/1956 0:00,M,,F,andrea43@adventure-works.com,120000,3,4,,,1,4,Postfach 11 09 00,,1 (11) 500 555-0111,8/19/2003 0:00
23603,214,AW00023603,,Shane,E,Malhotra,FALSE,6/15/1955 0:00,M,,M,shane8@adventure-works.com,90000,2,1,,,1,2,"6169, rue Malar",,1 (11) 500 555-0115,6/20/2004 0:00
23604,144,AW00023604,,Troy,J,Kovar,FALSE,5/25/1955 0:00,S,,M,troy4@adventure-works.com,110000,3,4,,,0,4,Carlsplatz 4630,,1 (11) 500 555-0123,3/29/2004 0:00
23605,135,AW00023605,,Deanna,N.,Sabella,FALSE,12/4/1955 0:00,M,,M,deanna2@adventure-works.com,130000,3,4,,,1,3,Carlsplatz 4641,,529-555-0100,6/1/2004 0:00
23606,241,AW00023606,,Kenneth,,Raje,FALSE,4/11/1955 0:00,M,,M,kenneth12@adventure-works.com,130000,3,4,,,1,3,7726 N Jackson Way,,1 (11) 500 555-0193,7/20/2003 0:00
23607,250,AW00023607,,Wayne,,She,FALSE,5/11/1955 0:00,M,,M,wayne1@adventure-works.com,130000,3,4,,,1,3,4679 Cardinal Dr,,1 (11) 500 555-0184,7/18/2003 0:00
23608,255,AW00023608,,Jessie,R,Blanco,FALSE,1/11/1955 0:00,M,,F,jessie34@adventure-works.com,150000,3,4,,,1,3,566 Greer Ave,,1 (11) 500 555-0173,8/27/2003 0:00
23609,216,AW00023609,,Clarence,M,Li,FALSE,5/12/1944 0:00,S,,M,clarence39@adventure-works.com,70000,5,1,,,1,2,"855, rue Basse-du-Rocher",,1 (11) 500 555-0197,11/17/2003 0:00
23610,221,AW00023610,,Cory,,Perez,FALSE,10/23/1944 0:00,M,,M,cory17@adventure-works.com,70000,5,1,,,1,2,"4, rue Saint-Lazare",,1 (11) 500 555-0180,7/24/2004 0:00
23611,218,AW00023611,,Dave,E,Natsuhara,FALSE,3/4/1944 0:00,M,,M,dave2@adventure-works.com,80000,5,0,,,1,2,"258, avenue du Québec",,1 (11) 500 555-0167,12/16/2003 0:00
23612,144,AW00023612,,Rosa,,Liu,FALSE,4/26/1944 0:00,S,,F,rosa4@adventure-works.com,90000,5,0,,,0,2,Krönerweg 96,,1 (11) 500 555-0162,6/14/2004 0:00
23613,242,AW00023613,,Clayton,L,Lu,FALSE,2/22/1944 0:00,M,,M,clayton10@adventure-works.com,130000,3,4,,,1,4,5927 Mt. Hood Circle,,1 (11) 500 555-0193,12/26/2003 0:00
23614,262,AW00023614,,Rachel,T,Cook,FALSE,9/9/1945 0:00,S,,F,rachel32@adventure-works.com,130000,4,4,,,0,4,8121 Larkin Dr.,,1 (11) 500 555-0172,11/19/2003 0:00
23615,275,AW00023615,,Kendra,,Suarez,FALSE,4/13/1945 0:00,M,,F,kendra19@adventure-works.com,160000,3,4,,,1,4,1446 Partridge Dr,,1 (11) 500 555-0149,4/3/2004 0:00
23616,175,AW00023616,,Karen,A,Roberts,FALSE,8/2/1946 0:00,S,,F,karen7@adventure-works.com,120000,4,4,,,1,4,Bundesallee 6466,,1 (11) 500 555-0134,3/23/2004 0:00
23617,242,AW00023617,,Kara,,She,FALSE,4/26/1946 0:00,S,,F,kara1@adventure-works.com,130000,4,4,,,0,4,9534 Ridgewood Ct.,,1 (11) 500 555-0193,6/9/2004 0:00
23618,274,AW00023618,,Dale,C,Holt,FALSE,8/4/1946 0:00,M,,M,dale8@adventure-works.com,170000,4,4,,,1,3,9781 Bird Dr.,,1 (11) 500 555-0147,8/12/2003 0:00
23619,144,AW00023619,,Ricardo,L,Tang,FALSE,7/15/1953 0:00,M,,M,ricardo4@adventure-works.com,110000,3,5,,,1,1,Postfach 99 01 01,,1 (11) 500 555-0175,3/19/2004 0:00
23620,264,AW00023620,,Roy,W,Arun,FALSE,7/14/1953 0:00,M,,M,roy7@adventure-works.com,160000,3,4,,,0,4,5295 Macalven Drive,,1 (11) 500 555-0140,2/20/2004 0:00
23621,221,AW00023621,,Felicia,L,Townsend,FALSE,11/10/1952 0:00,M,,F,felicia11@adventure-works.com,70000,5,2,,,1,2,"4, route de Marseille",,1 (11) 500 555-0179,6/19/2004 0:00
23622,170,AW00023622,,Darren,,Moreno,FALSE,6/11/1952 0:00,M,,M,darren28@adventure-works.com,110000,4,5,,,1,2,Am Grossen Dern 4725,,1 (11) 500 555-0137,12/23/2003 0:00
23623,187,AW00023623,,Jocelyn,,Griffin,FALSE,8/11/1951 0:00,M,,F,jocelyn20@adventure-works.com,80000,4,1,,,1,3,"5667, rue Mazagran",,1 (11) 500 555-0171,8/26/2003 0:00
23624,166,AW00023624,,Jillian,,Malhotra,FALSE,8/18/1951 0:00,S,,F,jillian5@adventure-works.com,90000,4,1,,,1,2,Postfach 55 99 99,,1 (11) 500 555-0129,11/24/2003 0:00
23625,251,AW00023625,,Micheal,,Navarro,FALSE,11/2/1951 0:00,M,,M,micheal5@adventure-works.com,130000,4,5,,,0,3,9716 Holiday Hills Drive,,1 (11) 500 555-0194,4/19/2004 0:00
23626,207,AW00023626,,Ross,,Mehta,FALSE,3/11/1950 0:00,S,,M,ross14@adventure-works.com,90000,4,1,,,1,3,"66, rue de Fontfroide",,1 (11) 500 555-0121,1/25/2004 0:00
23627,117,AW00023627,,Adrienne,,Navarro,FALSE,4/26/1950 0:00,S,,F,adrienne6@adventure-works.com,100000,3,4,,,0,4,Buergermeister-ulrich-str 900,Einkaufsabteilung,1 (11) 500 555-0123,3/11/2004 0:00
23628,236,AW00023628,,Kara,C,Shen,FALSE,11/9/1950 0:00,S,,F,kara3@adventure-works.com,120000,4,5,,,0,3,130 Alamo Court,,1 (11) 500 555-0148,11/19/2003 0:00
23629,250,AW00023629,,Alfredo,M,Gill,FALSE,4/3/1950 0:00,M,,M,alfredo15@adventure-works.com,130000,4,5,,,1,3,4475 Terra Calitina,,1 (11) 500 555-0188,8/11/2003 0:00
23630,272,AW00023630,,Dominic,,Fernandez,FALSE,3/28/1950 0:00,S,,M,dominic16@adventure-works.com,160000,3,5,,,0,3,3166 Rosemarie Place,,1 (11) 500 555-0159,8/18/2003 0:00
23631,179,AW00023631,,Colin,R,Wang,FALSE,3/5/1949 0:00,S,,M,colin1@adventure-works.com,80000,5,1,,,0,3,"663, rue de Longchamp",,1 (11) 500 555-0182,7/22/2004 0:00
23632,169,AW00023632,,Kristen,R,Zhou,FALSE,8/5/1949 0:00,S,,F,kristen7@adventure-works.com,120000,4,5,,,0,3,Kulmer Straße 765,,1 (11) 500 555-0118,10/10/2003 0:00
23633,160,AW00023633,,Deborah,L,Chande,FALSE,11/7/1949 0:00,S,,F,deborah19@adventure-works.com,120000,4,5,,,1,3,Hunzinger Allee 675,,1 (11) 500 555-0194,5/27/2004 0:00
23634,177,AW00023634,,Ernest,L,Li,FALSE,7/21/1949 0:00,M,,M,ernest3@adventure-works.com,130000,4,5,,,0,4,Pflugstr 8414,,1 (11) 500 555-0125,2/14/2004 0:00
23635,258,AW00023635,,Alvin,,Luo,FALSE,3/27/1949 0:00,M,,M,alvin28@adventure-works.com,160000,4,5,,,1,4,2860 Mt. Tank Circle,,1 (11) 500 555-0113,8/8/2003 0:00
23636,262,AW00023636,,Rachael,M,Gonzalez,FALSE,10/8/1949 0:00,M,,F,rachael17@adventure-works.com,160000,5,5,,,0,4,2473 San Rafael,,1 (11) 500 555-0149,8/26/2003 0:00
23637,185,AW00023637,,Yolanda,E,Jai,FALSE,10/14/1948 0:00,M,,F,yolanda10@adventure-works.com,80000,5,1,,,1,3,"43, rue Jean Mermoz",,1 (11) 500 555-0161,3/13/2004 0:00
23638,241,AW00023638,,Nelson,,Ruiz,FALSE,4/18/1948 0:00,M,,M,nelson2@adventure-works.com,120000,4,5,,,1,3,287 Firestone Drive,,1 (11) 500 555-0154,3/27/2004 0:00
23639,242,AW00023639,,Christy,R,Guo,FALSE,5/9/1947 0:00,M,,F,christy16@adventure-works.com,120000,5,5,,,1,4,216 Smoking Tree Court,,1 (11) 500 555-0148,8/30/2003 0:00
23640,16,AW00023640,,Bruce,L,Jiménez,FALSE,1/8/1975 0:00,M,,M,bruce28@adventure-works.com,70000,0,0,,,1,2,3011 Norman Avenue,,1 (11) 500 555-0154,2/7/2003 0:00
23641,26,AW00023641,,Megan,,Morris,FALSE,7/11/1976 0:00,M,,F,megan29@adventure-works.com,70000,0,0,,,0,2,2893 Vera,,1 (11) 500 555-0170,12/9/2003 0:00
23642,17,AW00023642,,Anne,,Gutierrez,FALSE,7/18/1975 0:00,M,,F,anne12@adventure-works.com,70000,0,0,,,0,3,3376 Bynum Way,,1 (11) 500 555-0194,7/21/2004 0:00
23643,11,AW00023643,,Erica,K,Zheng,FALSE,11/22/1974 0:00,S,,F,erica18@adventure-works.com,70000,0,0,,,0,3,7403 N. Broadway,,1 (11) 500 555-0122,11/5/2003 0:00
23644,2,AW00023644,,Allison,R,Young,FALSE,10/3/1974 0:00,M,,F,allison40@adventure-works.com,70000,0,0,,,1,4,8397 Galveston Ct.,,1 (11) 500 555-0139,4/7/2004 0:00
23645,35,AW00023645,,Curtis,S,Zheng,FALSE,6/16/1975 0:00,S,,M,curtis16@adventure-works.com,90000,0,0,,,1,2,7537 Kaski Lane,,1 (11) 500 555-0189,2/10/2003 0:00
23646,26,AW00023646,,Jamie,M,Lu,FALSE,4/14/1974 0:00,S,,F,jamie14@adventure-works.com,80000,0,0,,,1,3,2807 Charlotte Court,,1 (11) 500 555-0111,1/4/2004 0:00
23647,23,AW00023647,,Wayne,P,Shen,FALSE,2/27/1974 0:00,S,,M,wayne3@adventure-works.com,80000,0,0,,,0,3,225 Piedmont,,1 (11) 500 555-0199,3/24/2004 0:00
23648,23,AW00023648,,Karla,,Chander,FALSE,7/28/1974 0:00,S,,F,karla17@adventure-works.com,90000,0,0,,,0,3,8206 H Street,,1 (11) 500 555-0189,2/25/2003 0:00
23649,16,AW00023649,,Naomi,,Ruiz,FALSE,10/14/1974 0:00,S,,F,naomi2@adventure-works.com,90000,0,0,,,0,3,1160 Via Del Sol,,1 (11) 500 555-0117,2/15/2003 0:00
23650,29,AW00023650,,Carolyn,,Vazquez,FALSE,6/7/1974 0:00,M,,F,carolyn35@adventure-works.com,120000,5,5,,,1,4,9761 Darnett Circle,,1 (11) 500 555-0156,11/28/2003 0:00
23651,35,AW00023651,,Marvin,,Alvarez,FALSE,1/26/1973 0:00,M,,M,marvin5@adventure-works.com,90000,0,0,,,0,3,731 Cape Cod Way,,1 (11) 500 555-0114,3/9/2003 0:00
23652,27,AW00023652,,Roger,A,Goel,FALSE,10/18/1973 0:00,S,,M,roger47@adventure-works.com,90000,0,0,,,0,3,7818 Lorie Lane,,1 (11) 500 555-0115,3/31/2003 0:00
23653,39,AW00023653,,Devin,,Campbell,FALSE,10/21/1973 0:00,S,,M,devin39@adventure-works.com,100000,0,5,,,1,2,4746 Clear Court,# 45,1 (11) 500 555-0124,3/5/2003 0:00
23654,18,AW00023654,,Alisha,,Wu,FALSE,9/2/1973 0:00,M,,F,alisha7@adventure-works.com,130000,4,5,,,0,4,6028 D St.,,1 (11) 500 555-0111,1/30/2004 0:00
23655,2,AW00023655,,Grace,J,Murphy,FALSE,11/21/1972 0:00,S,,F,grace31@adventure-works.com,90000,0,0,,,1,3,5640 Indianhead Way,,1 (11) 500 555-0119,3/6/2003 0:00
23656,39,AW00023656,,Naomi,M,Ramos,FALSE,6/14/1972 0:00,S,,F,naomi18@adventure-works.com,90000,0,0,,,1,3,5012 Freda Drive,,1 (11) 500 555-0137,3/28/2003 0:00
23657,23,AW00023657,,Alison,,Jai,FALSE,11/2/1971 0:00,S,,F,alison11@adventure-works.com,80000,0,0,,,0,4,7624 Crawford,,1 (11) 500 555-0188,4/17/2004 0:00
23658,7,AW00023658,,Ross,C,Arun,FALSE,11/25/1972 0:00,M,,M,ross6@adventure-works.com,110000,0,5,,,1,3,5845 Oliveria Road,,1 (11) 500 555-0118,3/23/2003 0:00
23659,33,AW00023659,,Drew,,Shan,FALSE,4/10/1972 0:00,S,,M,drew11@adventure-works.com,110000,0,5,,,1,4,1284 Poppy Pl.,,1 (11) 500 555-0126,3/31/2003 0:00
23660,11,AW00023660,,Christy,R,Tang,FALSE,11/20/1972 0:00,S,,F,christy23@adventure-works.com,160000,2,5,,,1,4,8546 La Mar Ct.,,1 (11) 500 555-0165,3/12/2003 0:00
23661,13,AW00023661,,Abigail,,Washington,FALSE,12/27/1971 0:00,S,,F,abigail38@adventure-works.com,90000,0,0,,,0,3,5051 Teakwood Dr,,1 (11) 500 555-0162,3/26/2003 0:00
23662,9,AW00023662,,Cynthia,S,Sanchez,FALSE,11/6/1970 0:00,S,,F,cynthia26@adventure-works.com,100000,0,5,,,1,4,8785 Whitehall Drive,,1 (11) 500 555-0114,3/16/2003 0:00
